Budget,Revenue,Title,Average Vote,release_date,Release Year,"Revenue, USD mln","Budget, USD mln","Revenue Adjusted, USD mln",Revenue Adjusted,"Budget Adjusted, USD mln",Outlier,Starring Actors Popularity
17000000,2000000,Roar,5.6,1981-11-12,1981.0,2.0,17.0,5.796556656005345,5796556.656005345,49.270731576045435,False,0.0
40000000,126248813,Predators,6.0,2010-07-03,2010.0,126.248813,40.0,155.2701156496116,155270115.6496116,49.194954616994806,False,2381.0118482382272
40000000,136000000,The Bounty Hunter,5.5,2010-03-16,2010.0,136.0,40.0,167.26284569778235,167262845.69778234,49.194954616994806,False,1912.7593540314617
40000000,58785180,Morning Glory,6.1,2010-01-12,2010.0,58.78518,40.0,72.29835655629677,72298356.55629677,49.194954616994806,False,7247.293499243239
40000000,90029656,Get Him to the Greek,5.9,2010-06-04,2010.0,90.029656,40.0,110.72512102759136,110725121.02759136,49.194954616994806,False,331.37687583136255
40000000,224920315,The Social Network,7.1,2010-09-30,2010.0,224.920315,40.0,276.6236172216294,276623617.22162944,49.194954616994806,False,193.65848065308347
41000000,7448385,The Big Year,5.6,2011-10-13,2011.0,7.448385,41.0,8.893761214682156,8893761.214682156,48.956144157689,False,2840.478968325833
6000000,20400000,Duel in the Sun,6.2,1946-12-31,1946.0,20.4,6.0,166.36927401750222,166369274.01750225,48.93213941691242,False,132.79889697342057
19000000,381109762,Back to the Future,8.0,1985-07-03,1985.0,381.109762,19.0,981.3891761494575,981389176.1494575,48.92657235801714,False,99.75158861139549
22000000,505000000,Ghost,6.9,1990-07-12,1990.0,505.0,22.0,1121.7509478129298,1121750947.8129299,48.86835812254348,False,339.0426267033882
22000000,424208848,Dances with Wolves,7.6,1990-11-09,1990.0,424.208848,22.0,942.2904501279824,942290450.1279824,48.86835812254348,False,174.0207060155096
27000000,60527873,Kiss the Girls,6.2,1997-10-03,1997.0,60.527873,27.0,109.32007143594353,109320071.43594354,48.7650033360742,False,2434.850968705193
42000000,201585328,21 Jump Street,6.7,2012-03-12,2012.0,201.585328,42.0,233.69264450966187,233692644.50966188,48.6895111206,False,676.3051703235774
42000000,180274123,The Impossible,7.0,2012-09-09,2012.0,180.274123,42.0,208.98711706106934,208987117.06106934,48.6895111206,False,4881.0890929331645
42000000,46221189,Man on a Ledge,6.2,2012-01-13,2012.0,46.221189,42.0,53.58302609102035,53583026.091020346,48.6895111206,False,4036.761349062422
20000000,299965036,Beverly Hills Cop II,6.1,1987-05-18,1987.0,299.965036,20.0,728.093874551856,728093874.551856,48.545249423793244,False,1211.5157360980793
33000000,54700105,The Punisher,6.1,2004-04-15,2004.0,54.700105,33.0,80.32894832184051,80328948.32184051,48.46161254390164,False,2400.69310363359
35000000,42064105,A Good Year,6.5,2006-09-09,2006.0,42.064105,35.0,58.22655888270952,58226558.88270952,48.44818547535561,False,1736.5234181748078
35000000,10496317,Bandidas,5.8,2006-01-18,2006.0,10.496317,35.0,14.529357509260803,14529357.509260803,48.44818547535561,False,670.3744344572034
35000000,15304890,The Fountain,6.8,2006-09-06,2006.0,15.30489,35.0,21.185547125711867,21185547.125711866,48.44818547535561,False,1223.144674249023
35000000,326551094,The Devil Wears Prada,7.0,2006-06-30,2006.0,326.551094,35.0,452.02308483692235,452023084.8369224,48.44818547535561,False,930.7370260419875
35000000,12506188,Zoom,4.9,2006-08-11,2006.0,12.506188,35.0,17.311489023247617,17311489.02324762,48.44818547535561,False,1963.928708012295
32000000,52277485,Radio,6.8,2003-10-24,2003.0,52.277485,32.0,79.07438665226724,79074386.65226723,48.40287119536358,False,1431.5393524937806
32000000,173398518,Elf,6.4,2003-10-09,2003.0,173.398518,32.0,262.28081663190414,262280816.63190416,48.40287119536358,False,819.2626086187807
43000000,158674180,The Heat,6.5,2013-06-27,2013.0,158.67418,43.0,178.58918750952583,178589187.50952584,48.396878830000006,False,2649.4636410813096
26000000,116400000,The First Wives Club,6.5,1996-09-20,1996.0,116.4,26.0,216.53828814698548,216538288.14698547,48.36765886444692,False,557.903186551835
31000000,177394432,Hero,7.2,2002-12-19,2002.0,177.394432,31.0,276.37474494240007,276374744.9424001,48.296989914623715,False,360.1157638896076
37000000,392616625,Twilight,5.8,2008-11-20,2008.0,392.616625,37.0,512.2756438255427,512275643.8255427,48.27660780168206,False,314.8776677709966
37000000,63800345,Space Chimps,5.2,2008-07-17,2008.0,63.800345,37.0,83.24497927505425,83244979.27505425,48.27660780168206,False,663.7738446004345
37000000,100076342,Nim's Island,5.6,2008-04-03,2008.0,100.076342,37.0,130.57692737732438,130576927.37732439,48.27660780168206,False,1442.9385376464288
37000000,163720069,Burn After Reading,6.5,2008-09-05,2008.0,163.720069,37.0,213.61755568587364,213617555.68587366,48.27660780168206,False,5556.69960399264
12000000,89800000,Patton,7.3,1970-01-25,1970.0,89.8,12.0,360.2681735510307,360268173.5510307,48.142740340894974,False,42.02670118896696
30000000,287553595,American Pie 2,6.0,2001-08-10,2001.0,287.553595,30.0,461.43910548250506,461439105.4825051,48.141193172963646,False,418.270314225686
30000000,23619609,The Glass House,5.4,2001-09-14,2001.0,23.619609,30.0,37.90253865129569,37902538.65129569,48.141193172963646,False,573.0468602989165
30000000,18195610,Antitrust,5.8,2001-01-12,2001.0,18.19561,30.0,29.198612530330298,29198612.5303303,48.141193172963646,False,391.32632235234786
38000000,205298907,The Ugly Truth,6.4,2009-07-24,2009.0,205.298907,38.0,260.0665131291787,260066513.12917867,48.13726309272942,False,1363.574521349882
44000000,12342632,The Interview,6.1,2014-12-25,2014.0,12.342632,44.0,13.487127237464,13487127.237464,48.079988,False,3796.144976531914
25000000,4064495,Tank Girl,5.5,1995-03-31,1995.0,4.064495,25.0,7.787992724797605,7787992.724797606,47.90258522151956,False,0.0
26500000,159375308,Princess Mononoke,8.2,1997-07-12,1997.0,159.375308,26.5,287.84953430769826,287849534.30769825,47.86194771873949,False,0.0
40000000,97138686,Scream 4,6.1,2011-04-11,2011.0,97.138686,40.0,115.98867110010944,115988671.10010943,47.76209186116,False,928.0632032575223
40000000,173930596,In Time,6.7,2011-10-27,2011.0,173.930596,40.0,207.68222759045773,207682227.59045774,47.76209186116,False,935.2047458749032
40000000,97552050,Paul,6.5,2011-02-14,2011.0,97.55205,40.0,116.48224933361185,116482249.33361185,47.76209186116,False,985.8438706631756
40000000,55247881,Extremely Loud & Incredibly Close,6.9,2011-12-24,2011.0,55.247881,40.0,65.96885918641091,65968859.18641091,47.76209186116,False,9205.50110247631
40000000,85412898,The Lincoln Lawyer,7.0,2011-03-17,2011.0,85.412898,40.0,101.98746701009723,101987467.01009724,47.76209186116,False,1571.0351236974932
40000000,60965854,Colombiana,6.5,2011-07-27,2011.0,60.965854,40.0,72.79641797855173,72796417.97855173,47.76209186116,False,3679.186118557916
40000000,51070807,The Mechanic,6.3,2011-01-13,2011.0,51.070807,40.0,60.98121438393934,60981214.38393933,47.76209186116,False,1099.591796153074
18000000,87000000,Star Trek III: The Search for Spock,6.4,1984-05-31,1984.0,87.0,18.0,230.75316573694295,230753165.73694295,47.74203429040199,False,693.8330157989359
18000000,51973029,Amadeus,7.8,1984-10-26,1984.0,51.973029,18.0,137.84989626078095,137849896.26078096,47.74203429040199,False,0.0
18000000,100000000,Conan the Destroyer,5.8,1984-06-29,1984.0,100.0,18.0,265.23352383556664,265233523.8355666,47.74203429040199,False,213.71150725771926
28000000,8888143,"Mystery, Alaska",6.0,1999-10-01,1999.0,8.888143,28.0,15.131468496228027,15131468.49622803,47.66812571471733,False,75.09673569503441
36500000,21834845,The Inhabited Island,5.3,2008-12-18,2008.0,21.834845,36.5,28.48952022906807,28489520.22906807,47.62422120976744,False,0.0
15000000,50000000,The Deer Hunter,7.8,1978-12-08,1978.0,50.0,15.0,158.35134912616883,158351349.12616882,47.50540473785065,False,101.07393747922359
25530000,20080020,Flipper,5.3,1996-05-17,1996.0,20.08002,25.53,37.35475220581814,37354752.20581814,47.49332041574347,False,656.428107693977
27000000,27200316,Dark City,7.2,1998-02-27,1998.0,27.200316,27.0,47.69591875160994,47695918.75160994,47.34466343308174,False,199.0527729362447
27000000,76000000,The Newton Boys,5.9,1998-03-26,1998.0,76.0,27.0,133.26646003385972,133266460.03385973,47.34466343308174,False,606.3852326529783
20000000,13854000,My Stepmother is an Alien,5.3,1988-12-09,1988.0,13.854,20.0,32.64785852025396,32647858.520253964,47.13131012018762,False,591.2836471691047
35000000,63215872,Lions for Lambs,6.0,2007-10-22,2007.0,63.215872,35.0,84.95684581532147,84956845.81532148,47.03707327704428,False,7889.211160132
35000000,18317151,Walk Hard: The Dewey Cox Story,6.6,2007-12-21,2007.0,18.317151,35.0,24.616719251819568,24616719.25181957,47.03707327704428,False,387.5026516456065
35000000,69307224,License to Wed,5.2,2007-07-04,2007.0,69.307224,35.0,93.14311354047206,93143113.54047205,47.03707327704428,False,4691.174525257933
32000000,50907422,Team America: World Police,6.6,2004-10-10,2004.0,50.907422,32.0,74.75926547190588,74759265.47190589,46.993078830450074,False,0.0
30000000,105834556,About Schmidt,6.7,2002-12-13,2002.0,105.834556,30.0,164.886789798409,164886789.79840901,46.739022498022955,False,2073.8298732684702
30000000,33013805,Confessions of a Dangerous Mind,6.6,2002-12-30,2002.0,33.013805,30.0,51.43443248801142,51434432.48801142,46.739022498022955,False,4163.114088744975
30000000,27674124,The Quiet American,6.4,2002-11-22,2002.0,27.674124,30.0,43.11538347496923,43115383.47496923,46.739022498022955,False,924.2086709729913
30000000,180622424,Sweet Home Alabama,6.0,2002-09-26,2002.0,180.622424,30.0,281.40385129944804,281403851.299448,46.739022498022955,False,344.42192810770393
38000000,252276927,True Grit,7.2,2010-12-22,2010.0,252.276927,38.0,310.2687993669978,310268799.3669978,46.735206886145065,False,4572.233025710393
44000000,155760117,The Hateful Eight,7.6,2015-12-25,2015.0,155.760117,44.0,165.2459081253,165245908.1253,46.6796,False,4251.91527356589
25000000,10070000,Mrs. Winterbourne,5.3,1996-04-19,1996.0,10.07,25.0,18.733166337114636,18733166.337114636,46.50736429273743,False,83.63378355908344
25000000,51702483,Maximum Risk,5.2,1996-09-13,1996.0,51.702483,25.0,96.18184846880256,96181848.46880256,46.50736429273743,False,462.7537923525212
25000000,17193231,Fled,5.2,1996-07-19,1996.0,17.193231,25.0,31.984474299447452,31984474.29944745,46.50736429273743,False,111.61149574827473
9400000,60000000,"It's a Mad, Mad, Mad, Mad World",7.0,1963-11-07,1963.0,60.0,9.4,296.0474907760117,296047490.7760117,46.3807735549085,False,127.25152383708365
40000000,22044277,A Thousand Words,6.0,2012-03-07,2012.0,22.044277,40.0,25.555358812787784,25555358.812787782,46.370962972,False,6995.7846651556
40000000,41863726,The Guilt Trip,5.4,2012-12-19,2012.0,41.863726,40.0,48.53153220539885,48531532.20539884,46.370962972,False,1391.5761820662092
40000000,132820716,Zero Dark Thirty,6.7,2012-12-19,2012.0,132.820716,40.0,153.97561258876323,153975612.5887632,46.370962972,False,199.51604350775153
40000000,36893721,One for the Money,5.3,2012-01-26,2012.0,36.893721,40.0,42.76993425975747,42769934.259757474,46.370962972,False,983.9268379521005
40000000,79700000,What to Expect When You're Expecting,5.8,2012-05-17,2012.0,79.7,40.0,92.39414372171001,92394143.72171001,46.370962972,False,7456.39751419208
40000000,24719215,Big Miracle,6.6,2012-02-02,2012.0,24.719215,40.0,28.656345086547674,28656345.086547676,46.370962972,False,2823.45553189211
13000000,47542841,The Godfather: Part II,8.3,1974-12-20,1974.0,47.542841,13.0,169.46725405400244,169467254.05400243,46.33871801439109,False,889.672435935379
28000000,33000337,Dracula 2000,4.6,2000-12-22,2000.0,33.000337,28.0,54.544528874619886,54544528.87461989,46.279733703609054,False,577.2157119301821
28000000,90449929,Bring It On,5.8,2000-08-25,2000.0,90.449929,28.0,149.49995098679804,149499950.98679805,46.279733703609054,False,561.3861944315661
18500000,183316455,Aliens,7.7,1986-07-18,1986.0,183.316455,18.5,458.3058661202193,458305866.12021935,46.25148638851901,False,277.47260852322825
17900000,6948633,Red Sonja,5.0,1985-04-09,1985.0,6.948633,17.9,17.89330501388451,17893305.01388451,46.09398132676352,False,672.8973990722807
24000000,182016617,The Bridges of Madison County,7.3,1995-05-28,1995.0,182.016617,24.0,348.7626603030074,348762660.3030074,45.98648181265877,False,696.5430537357352
27000000,56870414,Lake Placid,5.5,1999-07-15,1999.0,56.870414,27.0,96.81807300000072,96818073.00000073,45.965692653477426,False,2009.9023001132305
42000000,107670357,Horrible Bosses 2,6.1,2014-11-26,2014.0,107.670357,42.0,117.654306193539,117654306.193539,45.894534,False,1397.6757317495371
34000000,95608995,TMNT,6.0,2007-03-23,2007.0,95.608995,34.0,128.49049439313026,128490494.39313029,45.693156897700156,False,1041.3480331499095
33000000,62022014,Snakes on a Plane,5.1,2006-08-06,2006.0,62.022014,33.0,85.85297250934578,85852972.50934577,45.67971773390671,False,3745.331712735734
14000000,185438673,The Spy Who Loved Me,6.6,1977-07-07,1977.0,185.438673,14.0,604.907959424159,604907959.424159,45.66852908798709,False,873.3720439701021
14000000,30749142,Exorcist II: The Heretic,4.5,1977-06-17,1977.0,30.749142,14.0,100.3048632755461,100304863.2755461,45.66852908798709,False,1490.6156933990405
35000000,25871834,Superhero Movie,4.9,2008-03-27,2008.0,25.871834,35.0,33.75687521968171,33756875.21968171,45.66706143402357,False,202.21207302205679
35000000,170000000,What Happens in Vegas,5.8,2008-05-07,2008.0,170.0,35.0,221.81144125097163,221811441.25097165,45.66706143402357,False,6220.808033369843
35000000,75225693,Revolutionary Road,6.7,2008-12-19,2008.0,75.225693,35.0,98.15246696137135,98152466.96137135,45.66706143402357,False,4548.639107902911
35000000,72436439,Mirrors,6.0,2008-08-15,2008.0,72.436439,35.0,94.51312313928288,94513123.13928288,45.66706143402357,False,426.4935762131956
35000000,69823199,21,6.5,2008-03-27,2008.0,69.823199,35.0,91.10343766437295,91103437.66437295,45.66706143402357,False,2002.1453625803938
35000000,85416905,Max Payne,5.2,2008-10-15,2008.0,85.416905,35.0,111.44968708969014,111449687.08969015,45.66706143402357,False,1770.2323320676658
35000000,32483410,Untraceable,5.9,2008-01-22,2008.0,32.48341,35.0,42.38348228733073,42383482.28733073,45.66706143402357,False,817.7595786330913
35000000,43650785,Welcome Home Roscoe Jenkins,5.7,2008-02-08,2008.0,43.650785,35.0,56.95437372109584,56954373.721095845,45.66706143402357,False,1450.7491113133874
32000000,60740827,A History of Violence,6.9,2005-09-23,2005.0,60.740827,32.0,86.60189537129035,86601895.37129036,45.62434837907774,False,3453.3397513978503
32000000,97918663,Are We There Yet?,5.2,2005-01-20,2005.0,97.918663,32.0,139.60859979767216,139608599.79767215,45.62434837907774,False,969.7307071114465
32000000,85167639,Transporter 2,6.2,2005-08-02,2005.0,85.167639,32.0,121.42868851123524,121428688.51123525,45.62434837907774,False,397.846283539303
26000000,65705772,Ever After: A Cinderella Story,6.8,1998-07-31,1998.0,65.705772,26.0,115.21546892410393,115215468.92410393,45.591157380004645,False,1549.7937182953497
31000000,27388767,Ella Enchanted,5.9,2004-04-09,2004.0,27.388767,31.0,40.221327709369675,40221327.709369674,45.52454511699851,False,1299.143582401287
31000000,41512007,Wimbledon,6.0,2004-09-13,2004.0,41.512007,31.0,60.961781792537344,60961781.792537354,45.52454511699851,False,2696.4279204208087
37000000,154026136,The Town,7.0,2010-09-15,2010.0,154.026136,37.0,189.43271925877676,189432719.25877675,45.5053330207202,False,2671.158978992512
23000000,351583407,The Mask,6.6,1994-07-29,1994.0,351.583407,23.0,693.8802695911355,693880269.5911355,45.39248975591193,False,0.0
30000000,180949000,Kill Bill: Vol. 1,7.7,2003-10-10,2003.0,180.949,30.0,273.70159812280764,273701598.1228076,45.37769174565336,False,529.2092255644397
30000000,15368897,Alex & Emma,5.0,2003-06-16,2003.0,15.368897,30.0,23.246835684556554,23246835.684556555,45.37769174565336,False,904.7164464798011
30000000,114908830,Freddy vs. Jason,5.8,2003-08-15,2003.0,114.90883,30.0,173.8099155531228,173809915.55312282,45.37769174565336,False,365.9187105067589
30000000,90259536,Identity,7.1,2003-04-25,2003.0,90.259536,30.0,136.52564672379006,136525646.72379008,45.37769174565336,False,846.587915378547
38000000,114156230,Water for Elephants,6.7,2011-03-15,2011.0,114.15623,38.0,136.30850859459272,136308508.59459275,45.373987268102006,False,2186.634897175259
39000000,35287788,Frankenweenie,6.6,2012-10-04,2012.0,35.287788,39.0,40.90821776779465,40908217.767794654,45.2116888977,False,764.8918578644644
29000000,16930185,Serving Sara,5.0,2002-08-20,2002.0,16.930185,29.0,26.376676587023027,26376676.587023024,45.18105508142219,False,312.4051565697391
25000000,100000000,Spice World,4.7,1997-12-19,1997.0,100.0,25.0,180.61112346694148,180611123.46694148,45.15278086673537,False,0.0
16000000,53977250,The Verdict,7.4,1982-12-08,1982.0,53.97725,16.0,151.88455716522546,151884557.16522548,45.021799269944424,False,976.0755109819023
40000000,149295601,Lone Survivor,7.4,2013-12-24,2013.0,149.295601,40.0,168.03351421974483,168033514.21974483,45.02035240000001,False,3142.883566773611
40000000,95020213,42,6.8,2013-04-12,2013.0,95.020213,40.0,106.94608685957654,106946086.85957654,45.02035240000001,False,6528.185702121597
40000000,251171807,American Hustle,6.8,2013-12-12,2013.0,251.171807,40.0,282.6960816021197,282696081.6021197,45.02035240000001,False,4231.010552248027
40000000,44907260,Grudge Match,6.0,2013-12-25,2013.0,44.90726,40.0,50.54351676296061,50543516.762960605,45.02035240000001,False,4181.190279141938
40000000,74597643,Escape from Planet Earth,5.7,2013-02-14,2013.0,74.597643,40.0,83.96030440173485,83960304.40173484,45.02035240000001,False,1552.3716207351797
18000000,41382841,Peggy Sue Got Married,5.9,1986-10-05,1986.0,41.382841,18.0,103.46042741782414,103460427.41782413,45.00144621585633,False,0.0
28000000,14010832,Ghosts of Mars,4.8,2001-08-24,2001.0,14.010832,28.0,22.483272327531353,22483272.327531353,44.93178029476607,False,647.6555370913113
28000000,77516304,Serendipity,6.6,2001-10-05,2001.0,77.516304,28.0,124.39091216393916,124390912.16393915,44.93178029476607,False,759.9427367432331
28000000,60780981,Zoolander,6.1,2001-09-28,2001.0,60.780981,28.0,97.5356315854411,97535631.5854411,44.93178029476607,False,1350.4293739838781
15000000,67182787,Coal Miner's Daughter,7.2,1980-03-07,1980.0,67.182787,15.0,200.55584804422728,200555848.04422727,44.77840016764129,False,0.0
22000000,10696210,RoboCop 3,4.2,1993-04-17,1993.0,10.69621,22.0,21.74319264946284,21743192.649462838,44.72147034212889,False,126.89748650609579
22000000,321365567,Schindler's List,8.3,1993-11-29,1993.0,321.365567,22.0,653.2700306169061,653270030.6169062,44.72147034212889,False,170.620107168577
10500000,68700000,2001: A Space Odyssey,7.9,1968-04-10,1968.0,68.7,10.5,292.40227522832765,292402275.22832763,44.690304074198544,False,0.0
20000000,53000000,Edward Scissorhands,7.5,1990-12-05,1990.0,53.0,20.0,117.72831729521839,117728317.29521838,44.425780111403164,False,186.8070309956942
35000000,27409889,The Young Victoria,7.0,2009-03-04,2009.0,27.409889,35.0,34.72202731935553,34722027.31935553,44.336952848566575,False,445.5835152539566
35000000,92219310,Old Dogs,5.2,2009-11-24,2009.0,92.21931,35.0,116.82066283420981,116820662.83420983,44.336952848566575,False,4535.775270829533
35000000,155545279,Hannah Montana: The Movie,6.0,2009-04-10,2009.0,155.545279,35.0,197.0401057382895,197040105.7382895,44.336952848566575,False,396.36451202085516
35000000,459270619,The Hangover,7.2,2009-06-05,2009.0,459.270619,35.0,581.790279409571,581790279.4095709,44.336952848566575,False,19.926358506021337
35000000,91353501,Underworld: Rise of the Lycans,6.2,2009-01-22,2009.0,91.353501,35.0,115.72388189681368,115723881.89681369,44.336952848566575,False,327.6122281712237
35000000,73034460,Hotel for Dogs,5.7,2009-01-16,2009.0,73.03446,35.0,92.5178688383006,92517868.83830062,44.336952848566575,False,291.4663227288724
32000000,5914908,The Good German,5.9,2006-12-08,2006.0,5.914908,32.0,8.187615995818991,8187615.995818991,44.29548386318227,False,2706.436209857154
32000000,80197993,Nacho Libre,5.6,2006-06-16,2006.0,80.197993,32.0,111.01277827472201,111012778.27472202,44.29548386318227,False,1186.8340934109597
36000000,64572262,Hot Tub Time Machine,6.0,2010-03-26,2010.0,64.572262,36.0,79.41573746516745,79415737.46516746,44.27545915529533,False,1983.5399300880695
37000000,95404397,Dolphin Tale,6.7,2011-09-23,2011.0,95.404397,37.0,113.91783933681445,113917839.33681445,44.179934971573005,False,3659.4788804422255
37000000,96047633,The Rite,5.8,2011-01-28,2011.0,96.047633,37.0,114.68589675982459,114685896.75982457,44.179934971573005,False,2161.5363767545955
11000000,2200000,The Molly Maguires,5.9,1970-01-27,1970.0,2.2,11.0,8.826169062497412,8826169.06249741,44.130845312487054,False,2177.2197693058843
39200000,86758912,Snowpiercer,6.7,2013-08-01,2013.0,86.758912,39.2,97.64791980201473,97647919.80201474,44.11994535200001,False,2932.054855811528
30000000,152159461,Kill Bill: Vol. 2,7.6,2004-04-16,2004.0,152.159461,30.0,223.45129829911855,223451298.29911855,44.05601140354695,False,748.6974952565574
30000000,611899420,The Passion of the Christ,6.9,2004-02-25,2004.0,611.89942,30.0,898.5949275114586,898594927.5114588,44.05601140354695,False,507.9412526188969
30000000,21800302,Mr. 3000,5.0,2004-06-15,2004.0,21.800302,30.0,32.01447845042557,32014478.450425576,44.05601140354695,False,188.44076792543544
30000000,140161792,The SpongeBob SquarePants Movie,6.7,2004-11-14,2004.0,140.161792,30.0,205.8323168897858,205832316.88978583,44.05601140354695,False,9.44030338394853
30000000,13001257,Wicker Park,6.7,2004-09-03,2004.0,13.001257,30.0,19.09278422174815,19092784.22174815,44.05601140354695,False,1014.3681321791584
30000000,216763646,Million Dollar Baby,7.7,2004-12-15,2004.0,216.763646,30.0,318.3247220016804,318324722.00168043,44.05601140354695,False,2955.9172122475384
30000000,14000000,Welcome to Mooseport,4.8,2004-02-24,2004.0,14.0,30.0,20.559471988321906,20559471.988321908,44.05601140354695,False,2303.8507498896083
29000000,98185582,Once Upon a Time in Mexico,6.2,2003-09-11,2003.0,98.185582,29.0,148.51450246211903,148514502.462119,43.86510202079825,False,1348.437143342558
25000000,289317794,Shakespeare in Love,6.8,1998-12-11,1998.0,289.317794,25.0,507.3205030419139,507320503.0419139,43.83765132692754,False,589.5335666630322
25000000,50671850,Bride of Chucky,5.5,1998-10-16,1998.0,50.67185,25.0,88.85339569561494,88853395.69561493,43.83765132692754,False,286.7382196161163
25000000,21567853,He Got Game,6.7,1998-05-01,1998.0,21.567853,25.0,37.81936078737712,37819360.78737713,43.83765132692754,False,1411.509964566075
25000000,777423,Without Limits,6.2,1998-09-11,1998.0,0.777423,25.0,1.3632159363013596,1363215.9363013597,43.83765132692754,False,392.4006215232769
40000000,169837010,Dumb and Dumber To,5.4,2014-11-12,2014.0,169.83701,40.0,185.58548642627,185585486.42627,43.70908,False,4717.724331728243
40000000,126546825,Lucy,6.3,2014-07-14,2014.0,126.546825,40.0,138.281132441775,138281132.441775,43.70908,False,3932.517445603019
40000000,126069509,Sex Tape,5.3,2014-07-17,2014.0,126.069509,40.0,137.759556361043,137759556.361043,43.70908,False,7261.288269473906
40000000,123494610,Blended,6.6,2014-05-21,2014.0,123.49461,40.0,134.94589470147,134945894.70147,43.70908,False,3591.8015334948595
40000000,196781193,The Other Woman,6.2,2014-04-16,2014.0,196.781193,40.0,215.028122683311,215028122.68331102,43.70908,False,7261.288269473906
40000000,67347013,Jersey Boys,6.8,2014-06-05,2014.0,67.347013,40.0,73.59189947445101,73591899.474451,43.70908,False,1084.9626022319785
18000000,98235548,Predator,7.3,1987-06-11,1987.0,98.235548,18.0,238.44345899715066,238443458.9971507,43.69072448141392,False,804.3908850929781
19000000,110879513,Sea of Love,6.7,1989-09-15,1989.0,110.879513,19.0,253.68430646496964,253684306.46496964,43.470625839007994,False,888.6687542797094
22000000,189833357,The Santa Clause,6.3,1994-11-10,1994.0,189.833357,22.0,374.65255273708146,374652552.7370814,43.41890324478533,False,1355.375051910273
24000000,172363301,Scream 2,6.1,1997-12-09,1997.0,172.363301,24.0,311.307294380806,311307294.38080597,43.346669632065954,False,514.3860505882124
33000000,269958228,Gran Torino,7.8,2008-12-09,2008.0,269.958228,33.0,352.2342566484612,352234256.6484612,43.057515066365085,False,1278.4975419592479
35000000,60251371,Secretariat,6.8,2010-08-20,2010.0,60.251371,35.0,74.10158654891792,74101586.54891793,43.04558528987046,False,820.1820143057389
35000000,93246388,Nanny McPhee and the Big Bang,6.0,2010-03-26,2010.0,93.246388,35.0,114.68129564646723,114681295.64646724,43.04558528987046,False,2061.680326228335
35000000,77477008,The Back-Up Plan,5.7,2010-04-23,2010.0,77.477008,35.0,95.2869473105136,95286947.31051359,43.04558528987046,False,1438.0184420763671
35000000,39340177,Furry Vengeance,4.6,2010-04-02,2010.0,39.340177,35.0,48.383455553488574,48383455.553488575,43.04558528987046,False,1599.156472657274
36000000,83160734,Hall Pass,5.4,2011-02-25,2011.0,83.160734,36.0,99.29826541373731,99298265.4137373,42.985882675044,False,2840.478968325833
26000000,28780255,Boiler Room,6.5,2000-02-18,2000.0,28.780255,26.0,47.56937633292725,47569376.33292725,42.974038439065545,False,849.7531357067979
26000000,71868327,"O Brother, Where Art Thou?",7.3,2000-08-30,2000.0,71.868327,26.0,118.787394117282,118787394.11728202,42.974038439065545,False,759.6932111716033
30000000,18618284,An Unfinished Life,6.7,2005-09-09,2005.0,18.618284,30.0,26.545221107394028,26545221.107394032,42.772826605385376,False,3205.093728602496
30000000,58405313,Must Love Dogs,5.8,2005-07-21,2005.0,58.405313,30.0,83.27201085940868,83272010.85940869,42.772826605385376,False,939.9068027047604
30000000,15007991,The Cave,5.1,2005-08-25,2005.0,15.007991,30.0,21.39780655793948,21397806.557939477,42.772826605385376,False,227.3640920083209
30000000,50451307,Fever Pitch,5.9,2005-04-06,2005.0,50.451307,30.0,71.93150021086885,71931500.21086885,42.772826605385376,False,2581.7651888374858
30000000,42886719,A Lot Like Love,6.5,2005-04-22,2005.0,42.886719,30.0,61.146206515362884,61146206.51536289,42.772826605385376,False,394.58919661351246
30000000,192452832,The Curse of the Were-Rabbit,6.8,2005-09-04,2005.0,192.452832,30.0,274.39172042837873,274391720.42837876,42.772826605385376,False,1729.4702685608456
30000000,35294470,Assault on Precinct 13,6.0,2005-01-19,2005.0,35.29447,30.0,50.32147484796587,50321474.84796587,42.772826605385376,False,2560.1011734973995
30000000,30536013,The New World,6.4,2005-12-25,2005.0,30.536013,30.0,43.53705297562646,43537052.97562646,42.772826605385376,False,1147.968170115784
30000000,93772522,Racing Stripes,5.1,2005-01-06,2005.0,93.772522,30.0,133.69719412852285,133697194.12852286,42.772826605385376,False,618.5346768040858
30000000,25473093,Dark Water,5.3,2005-06-27,2005.0,25.473093,30.0,36.3185396663952,36318539.6663952,42.772826605385376,False,854.7721397276237
30000000,76669806,Coach Carter,7.3,2005-01-14,2005.0,76.669806,30.0,109.3128105968845,109312810.59688452,42.772826605385376,False,3620.5375997492747
30000000,27610873,Goal!: The Dream Begins,6.6,2005-06-06,2005.0,27.610873,30.0,39.36650277507723,39366502.775077224,42.772826605385376,False,0.0
38000000,98337295,Riddick,6.2,2013-09-02,2013.0,98.337295,38.0,110.67949187406896,110679491.87406896,42.76933478000001,False,2444.0123852523734
38000000,90247624,Rush,7.7,2013-09-02,2013.0,90.247624,38.0,101.57449589356746,101574495.89356746,42.76933478000001,False,1041.2192578025604
21000000,42000000,Teenage Mutant Ninja Turtles III,5.1,1993-03-17,1993.0,42.0,21.0,85.37735247133696,85377352.47133698,42.68867623566848,False,161.48555411368295
29000000,115603229,The Notebook,7.7,2004-06-25,2004.0,115.603229,29.0,169.76723917036162,169767239.17036164,42.587477690095376,False,85.45334106104777
